,n,h_b,h_g,a_b,a_g,e_b,e_g,ebh,egh,iteration
142,0.6,0.5,0.8,1.0,0.9,0.49204590854276686,0.507954091457233,0.5329194761149654,0.5475475744701365,15.0
143,0.6,0.5,0.8,1.0,1.0,0.4919461059088307,0.5080538940911693,0.5331299280662598,0.5479319880737604,15.0
144,0.6,0.5,0.9,0.5,0.5,0.48967624955863054,0.5103237504413695,0.5272253020460822,0.5463535828382217,11.0
145,0.6,0.5,0.9,0.5,0.6,0.48953696347554043,0.5104630365244596,0.5273469412956437,0.546723020904825,11.0
146,0.6,0.5,0.9,0.5,0.7,0.489397321750769,0.510602678249231,0.5274703078129792,0.5470944911668378,1000.0
147,0.6,0.5,0.9,0.5,0.8,0.48925738326607,0.5107426167339301,0.5275954034362602,0.547467884635043,14.0
148,0.6,0.5,0.9,0.5,0.9,0.48911720915503065,0.5108827908449693,0.5277222283405086,0.5478430869867655,13.0
149,0.6,0.5,0.9,0.5,1.0,0.48897686273864166,0.5110231372613582,0.5278507809746478,0.5482199786475811,13.0
150,0.6,0.5,0.9,0.6,0.5,0.4897085663180204,0.5102914336819797,0.5274541340068586,0.5465145144897214,13.0
151,0.6,0.5,0.9,0.6,0.6,0.48956944113045964,0.5104305588695401,0.5275772627325259,0.5468850141465128,1000.0
152,0.6,0.5,0.9,0.6,0.7,0.4894299764076443,0.5105700235923558,0.5277021337543104,0.5472575301080219,13.0
153,0.6,0.5,0.9,0.6,0.8,0.48929023154726214,0.5107097684527377,0.527828748489707,0.5476319521332758,13.0
154,0.6,0.5,0.9,0.6,0.9,0.4891502681868382,0.5108497318131616,0.5279571066588546,0.5480081646436848,14.0
155,0.6,0.5,0.9,0.6,1.0,0.48901015013664595,0.510989849863354,0.5280872062215962,0.5483860468095549,13.0
156,0.6,0.5,0.9,0.7,0.5,0.489741375110705,0.5102586248892951,0.5276864427945196,0.5466779399575546,13.0
157,0.6,0.5,0.9,0.7,0.6,0.48960241719456427,0.5103975828054358,0.5278110874763419,0.5470495144719686,1000.0
158,0.6,0.5,0.9,0.7,0.7,0.48946313617071197,0.5105368638292881,0.5279374895292088,0.5474230888821512,12.0
159,0.6,0.5,0.9,0.7,0.8,0.4893235919572097,0.5106764080427902,0.5280656499288672,0.547798551670223,12.0
160,0.6,0.5,0.9,0.7,0.9,0.4891838466992248,0.5108161533007752,0.5281955679186757,0.5481757859771754,12.0
161,0.6,0.5,0.9,0.7,1.0,0.4890439646992238,0.5109560353007764,0.5283272409467185,0.5485546696943222,12.0
162,0.6,0.5,0.9,0.8,0.5,0.48977468541566366,0.5102253145843364,0.5279222952028905,0.5468439084659816,13.0
163,0.6,0.5,0.9,0.8,0.6,0.4896359013507545,0.5103640986492455,0.5280484827504993,0.5472165711618144,12.0
164,0.6,0.5,0.9,0.8,0.7,0.4894968109335799,0.5105031890664201,0.5281764427788646,0.5475912168042616,1000.0
165,0.6,0.5,0.9,0.8,0.8,0.4893574746068729,0.5106425253931272,0.5283061757999142,0.5479677325727893,14.0
166,0.6,0.5,0.9,0.8,0.9,0.4892179550269725,0.5107820449730274,0.5284376805573173,0.5483460003029131,13.0
167,0.6,0.5,0.9,0.8,1.0,0.4890783169912365,0.5109216830087635,0.5285709539636966,0.5487258965827357,14.0
168,0.6,0.5,0.9,0.9,0.5,0.48980850687596617,0.5101914931240338,0.5281617591746103,0.5470124701403424,13.0
169,0.6,0.5,0.9,0.9,0.6,0.4896699034516526,0.5103300965483474,0.5282895169223452,0.5473862343843069,13.0
170,0.6,0.5,0.9,0.9,0.7,0.4895310107652669,0.510468989234733,0.528419062282457,0.54776196406253,13.0
171,0.6,0.5,0.9,0.9,0.8,0.4893918897883528,0.5106081102116472,0.5285503952799389,0.5481395450254647,14.0
172,0.6,0.5,0.9,0.9,0.9,0.4892526036917547,0.5107473963082454,0.5286835141348033,0.5485188577775372,13.0
173,0.6,0.5,0.9,0.9,1.0,0.4891132177701862,0.5108867822298139,0.528818415199446,0.5488997775789278,14.0
174,0.6,0.5,0.9,1.0,0.5,0.4898428492974384,0.5101571507025615,0.5284049037912097,0.5471836760035961,14.0
175,0.6,0.5,0.9,1.0,0.6,0.4897044335183215,0.5102955664816785,0.5285342594918401,0.5475585551905168,14.0
176,0.6,0.5,0.9,1.0,0.7,0.48956574590896546,0.5104342540910347,0.5286654179443493,0.5479353817120363,14.0
177,0.6,0.5,0.9,1.0,0.8,0.4894268479736851,0.5105731520263149,0.5287983786625889,0.5483140400626217,13.0
178,0.6,0.5,0.9,1.0,0.9,0.4892878034009476,0.5107121965990523,0.5289331393178457,0.5486944093894407,1000.0
179,0.6,0.5,0.9,1.0,1.0,0.4891486779850313,0.5108513220149687,0.5290696956764144,0.5490763635995434,14.0
180,0.6,0.5,1.0,0.5,0.5,0.48701654306565567,0.5129834569343443,0.5232203691708396,0.5473546671501027,1000.0
181,0.6,0.5,1.0,0.5,0.6,0.4868359269058673,0.5131640730941328,0.5232577216882665,0.5477172289991296,13.0
182,0.6,0.5,1.0,0.5,0.7,0.4866549122550703,0.5133450877449297,0.5232951572789614,0.5480803090469125,13.0
