,n,h_b,h_g,a_b,a_g,e_b,e_g,ebh,egh,iteration
2308,0.8666666666666667,0.9,0.9,0.5,0.9,0.4642597003092896,0.5357402996907104,0.9289779500443627,0.9384539941333683,27.0
2309,0.8666666666666667,0.9,0.9,0.5,1.0,0.45452844115600943,0.5454715588439907,0.9305065462480623,0.9420927623222799,1000.0
2310,0.8666666666666667,0.9,0.9,0.6,0.5,0.5084321966756921,0.491567803324308,0.9275972595797386,0.9251133127347502,23.0
2311,0.8666666666666667,0.9,0.9,0.6,0.6,0.5,0.5,0.9287649939318611,0.9287649939318611,24.0
2312,0.8666666666666667,0.9,0.9,0.6,0.7,0.4912068433322751,0.508793156667725,0.9300325589647245,0.932450966769941,25.0
2313,0.8666666666666667,0.9,0.9,0.6,0.8,0.4820550670665517,0.5179449329334483,0.9314104633621857,0.9361632258920976,26.0
2314,0.8666666666666667,0.9,0.9,0.6,0.9,0.4725539143953042,0.5274460856046959,0.9329100429119026,0.939892203764776,1000.0
2315,0.8666666666666667,0.9,0.9,0.6,1.0,0.46272107937716506,0.5372789206228349,0.9345433445515899,0.9436267214310284,28.0
2316,0.8666666666666667,0.9,0.9,0.7,0.5,0.5172043475160825,0.4827956524839174,0.9311962334160122,0.926292610507909,25.0
2317,0.8666666666666667,0.9,0.9,0.7,0.6,0.508793156667725,0.4912068433322751,0.932450966769941,0.9300325589647245,25.0
2318,0.8666666666666667,0.9,0.9,0.7,0.7,0.5,0.5,0.9338107414434506,0.9338107414434506,26.0
2319,0.8666666666666667,0.9,0.9,0.7,0.8,0.4908237431365526,0.5091762568634474,0.9352865157632041,0.9376190186868217,28.0
2320,0.8666666666666667,0.9,0.9,0.7,0.9,0.4812701084324608,0.5187298915675391,0.9368901104188804,0.9414475550848191,29.0
2321,0.8666666666666667,0.9,0.9,0.7,1.0,0.4713534354306906,0.5286465645693095,0.9386340863340212,0.9452847400070262,30.0
2322,0.8666666666666667,0.9,0.9,0.8,0.5,0.5263111086814398,0.47368889131856035,0.9348182369341358,0.9275771785791472,24.0
2323,0.8666666666666667,0.9,0.9,0.8,0.6,0.5179449329334483,0.4820550670665517,0.9361632258920976,0.9314104633621857,25.0
2324,0.8666666666666667,0.9,0.9,0.8,0.7,0.5091762568634474,0.4908237431365526,0.9376190186868217,0.9352865157632041,27.0
2325,0.8666666666666667,0.9,0.9,0.8,0.8,0.5,0.5,0.9391971139809993,0.9391971139809993,29.0
2326,0.8666666666666667,0.9,0.9,0.8,0.9,0.49041774846894426,0.5095822515310557,0.9409099195078405,0.9431321947639548,29.0
2327,0.8666666666666667,0.9,0.9,0.8,1.0,0.4804397265594234,0.5195602734405765,0.942770622833791,0.9470797369960113,31.0
2328,0.8666666666666667,0.9,0.9,0.9,0.5,0.5357402996907104,0.4642597003092896,0.9384539941333683,0.9289779500443627,23.0
2329,0.8666666666666667,0.9,0.9,0.9,0.6,0.5274460856046959,0.4725539143953041,0.939892203764776,0.9329100429119028,1000.0
2330,0.8666666666666667,0.9,0.9,0.9,0.7,0.5187298915675392,0.4812701084324608,0.941447555084819,0.9368901104188803,27.0
2331,0.8666666666666667,0.9,0.9,0.9,0.8,0.5095822515310557,0.49041774846894415,0.9431321947639548,0.9409099195078408,28.0
2332,0.8666666666666667,0.9,0.9,0.9,0.9,0.5000000000000001,0.5,0.9449592420994077,0.9449592420994077,29.0
2333,0.8666666666666667,0.9,0.9,0.9,1.0,0.4899884385956623,0.5100115614043377,0.9469426525748316,0.9490256912033508,30.0
2334,0.8666666666666667,0.9,0.9,1.0,0.5,0.5454715588439907,0.45452844115600943,0.9420927623222799,0.9305065462480623,1000.0
2335,0.8666666666666667,0.9,0.9,1.0,0.6,0.5372789206228349,0.46272107937716506,0.9436267214310284,0.9345433445515899,26.0
2336,0.8666666666666667,0.9,0.9,1.0,0.7,0.5286465645693095,0.4713534354306906,0.9452847400070262,0.9386340863340212,27.0
2337,0.8666666666666667,0.9,0.9,1.0,0.8,0.5195602734405765,0.4804397265594234,0.9470797369960113,0.942770622833791,29.0
2338,0.8666666666666667,0.9,0.9,1.0,0.9,0.5100115614043377,0.4899884385956622,0.9490256912033508,0.9469426525748316,31.0
2339,0.8666666666666667,0.9,0.9,1.0,1.0,0.5,0.5,0.9511374991711751,0.9511374991711748,32.0
2340,0.8666666666666667,0.9,1.0,0.5,0.5,0.4875246465046755,0.5124753534953246,0.9220184570878021,0.9258151169946842,23.0
2341,0.8666666666666667,0.9,1.0,0.5,0.6,0.47644435744049735,0.5235556425595026,0.9226047617542134,0.9295690437511098,25.0
2342,0.8666666666666667,0.9,1.0,0.5,0.7,0.46485748416967126,0.5351425158303287,0.9232145289699739,0.9332994485993741,26.0
2343,0.8666666666666667,0.9,1.0,0.5,0.8,0.45279196230974417,0.5472080376902557,0.9238458657031862,0.9369856114471543,27.0
2344,0.8666666666666667,0.9,1.0,0.5,0.9,0.4402948517832637,0.5597051482167363,0.924495906365441,0.9406043274360152,29.0
2345,0.8666666666666667,0.9,1.0,0.5,1.0,0.42743489713194427,0.5725651028680558,0.9251607151570679,0.9441305069798523,29.0
2346,0.8666666666666667,0.9,1.0,0.6,0.5,0.49597016616480727,0.5040298338351925,0.9257321487033773,0.9269197256281194,25.0
2347,0.8666666666666667,0.9,1.0,0.6,0.6,0.4848479185468219,0.515152081453178,0.9264331418910456,0.9307607611182724,27.0
2348,0.8666666666666667,0.9,1.0,0.6,0.7,0.47317920282446163,0.5268207971755384,0.9271641958601496,0.9345804343246358,27.0
2349,0.8666666666666667,0.9,1.0,0.6,0.8,0.4609865835642361,0.539013416435764,0.9279232891741696,0.9383570136382557,28.0
2350,0.8666666666666667,0.9,1.0,0.6,0.9,0.4483127353412426,0.5516872646587574,0.9287071717766223,0.9420659404729866,30.0
2351,0.8666666666666667,0.9,1.0,0.6,1.0,0.4352237833021448,0.5647762166978552,0.9295112076838389,0.9456804341875268,31.0
2352,0.8666666666666667,0.9,1.0,0.7,0.5,0.5047920396399231,0.49520796036007686,0.9294851818011721,0.9281204630120595,26.0
2353,0.8666666666666667,0.9,1.0,0.7,0.6,0.4936544681029422,0.5063455318970579,0.9303071405860843,0.9320539250822417,27.0
2354,0.8666666666666667,0.9,1.0,0.7,0.7,0.48192930049422916,0.5180706995057708,0.9311668853593046,0.9359687880027274,29.0
2355,0.8666666666666667,0.9,1.0,0.7,0.8,0.4696324621030688,0.5303675378969311,0.9320623997069507,0.939842278768579,30.0
2356,0.8666666666666667,0.9,1.0,0.7,0.9,0.4568007684062333,0.5431992315937667,0.9329901540699169,0.9436483939385668,31.0
2357,0.8666666666666667,0.9,1.0,0.7,1.0,0.4434961749538387,0.5565038250461612,0.9339448640547312,0.9473584927734279,32.0
2358,0.8666666666666667,0.9,1.0,0.8,0.5,0.5139902295654983,0.4860097704345016,0.9332695452351949,0.9294277525883717,26.0
2359,0.8666666666666667,0.9,1.0,0.8,0.6,0.5028688378642545,0.49713116213574554,0.9342187016976653,0.9334594820240534,28.0
2360,0.8666666666666667,0.9,1.0,0.8,0.7,0.4911182145477645,0.5088817854522356,0.935214635423172,0.937476102526401,29.0
2361,0.8666666666666667,0.9,1.0,0.8,0.8,0.4787462605932809,0.5212537394067192,0.9362555221885425,0.9414537909685962,30.0
