,n,h_b,h_g,a_b,a_g,e_b,e_g,ebh,egh,iteration
949,1.0,0.9,0.7,0.7,0.6,0.5249204663190281,0.4750795336809718,0.6475937509581254,0.6106225600848072,20.0
950,1.0,0.9,0.7,0.7,0.7,0.523848312694402,0.4761516873055981,0.6496048547780536,0.6145053971361439,21.0
951,1.0,0.9,0.7,0.7,0.8,0.5227108134345546,0.4772891865654455,0.6517748502712074,0.6186357110184643,22.0
952,1.0,0.9,0.7,0.7,0.9,0.5215034299134365,0.4784965700865634,0.6541203750706945,0.6230330121171522,23.0
953,1.0,0.9,0.7,0.7,1.0,0.5202215244673288,0.4797784755326711,0.6566598943058578,0.6277179525474198,26.0
954,1.0,0.9,0.7,0.8,0.5,0.5284351045394098,0.47156489546059016,0.6506931302039951,0.6085671049014459,23.0
955,1.0,0.9,0.7,0.8,0.6,0.5274306015097772,0.47256939849022284,0.6526310720065881,0.6123045562774369,22.0
956,1.0,0.9,0.7,0.8,0.7,0.5263650665056112,0.47363493349438873,0.6547189720079741,0.616278575734951,22.0
957,1.0,0.9,0.7,0.8,0.8,0.5252340826943127,0.4747659173056873,0.6569724406935629,0.6205082149248305,22.0
958,1.0,0.9,0.7,0.8,0.9,0.524033058867764,0.475966941132236,0.6594088547183905,0.6250138312954594,24.0
959,1.0,0.9,0.7,0.8,1.0,0.5227573001477743,0.47724269985222556,0.6620474916852894,0.629816986452658,25.0
960,1.0,0.9,0.7,0.9,0.5,0.5310580620580994,0.46894193794190064,0.6558752785885308,0.6102924629409028,24.0
961,1.0,0.9,0.7,0.9,0.6,0.5300594854235636,0.4699405145764365,0.6578864574228668,0.6141202498824513,24.0
962,1.0,0.9,0.7,0.9,0.7,0.5289997149633008,0.47100028503669916,0.6600538156311341,0.6181925142147638,1000.0
963,1.0,0.9,0.7,0.9,0.8,0.5278742717813543,0.4721257282186457,0.6623936477821996,0.6225291343512664,21.0
964,1.0,0.9,0.7,0.9,0.9,0.5266784948797304,0.47332150512026955,0.6649240858404653,0.6271513628032787,23.0
965,1.0,0.9,0.7,0.9,1.0,0.5254076129273452,0.4745923870726549,0.6676652330673063,0.632081716135617,26.0
966,1.0,0.9,0.7,1.0,0.5,0.5337983655918837,0.4662016344081162,0.6612684753577281,0.6121542249459264,24.0
967,1.0,0.9,0.7,1.0,0.6,0.532804634114771,0.46719536588522903,0.6633550039065437,0.6160792099675801,1000.0
968,1.0,0.9,0.7,1.0,0.7,0.5317494111358493,0.4682505888641507,0.6656041074863032,0.6202571376114321,24.0
969,1.0,0.9,0.7,1.0,0.8,0.5306281369702173,0.4693718630297827,0.6680327756114545,0.6247087571985738,23.0
970,1.0,0.9,0.7,1.0,0.9,0.5294360597698129,0.4705639402301871,0.6706599034006299,0.6294562584151993,25.0
971,1.0,0.9,0.7,1.0,1.0,0.5281683083075466,0.47183169169245354,0.673506422199248,0.6345231494693607,27.0
972,1.0,0.9,0.8,0.5,0.5,0.5108746919019221,0.4891253080980778,0.6301142456371974,0.6136669526797086,21.0
973,1.0,0.9,0.8,0.5,0.6,0.5092889987961594,0.49071100120384054,0.6317259995592961,0.6177833867449996,1000.0
974,1.0,0.9,0.8,0.5,0.7,0.5076025648990781,0.4923974351009219,0.6334744429238927,0.622156210389758,22.0
975,1.0,0.9,0.8,0.5,0.8,0.5058089451597678,0.49419105484023235,0.6353743074430772,0.6268023568536832,1000.0
976,1.0,0.9,0.8,0.5,0.9,0.5039018866597295,0.49609811334027065,0.6374418165638397,0.6317386667179342,26.0
977,1.0,0.9,0.8,0.5,1.0,0.5018756078317703,0.4981243921682297,0.6396946855691392,0.6369813413515097,27.0
978,1.0,0.9,0.8,0.6,0.5,0.513148863133212,0.4868511368667879,0.6347311614804836,0.615000818462574,1000.0
979,1.0,0.9,0.8,0.6,0.6,0.511568576599227,0.488431423400773,0.6364161394102568,0.6191930553089545,22.0
980,1.0,0.9,0.8,0.6,0.7,0.5098874307808554,0.49011256921914453,0.6382445999618219,0.6236486409837575,22.0
981,1.0,0.9,0.8,0.6,0.8,0.5080989446207309,0.491901055379269,0.6402320642642552,0.6283852078447585,23.0
982,1.0,0.9,0.8,0.6,0.9,0.5061968349100162,0.4938031650899838,0.6423956253921728,0.633420327422422,26.0
983,1.0,0.9,0.8,0.6,1.0,0.504175302274783,0.49582469772521703,0.6447539439483202,0.6387709436147536,27.0
984,1.0,0.9,0.8,0.7,0.5,0.5155565824132972,0.4844434175867029,0.6395926684234876,0.6164456665137215,22.0
985,1.0,0.9,0.8,0.7,0.6,0.5139819614269554,0.48601803857304465,0.6413554799335555,0.6207202217843694,22.0
986,1.0,0.9,0.8,0.7,0.7,0.5123063404157719,0.48769365958422806,0.6432690249460221,0.6252657036823944,25.0
987,1.0,0.9,0.8,0.7,0.8,0.5105231971493397,0.4894768028506603,0.6453496669641541,0.6301005056070476,24.0
988,1.0,0.9,0.8,0.7,0.9,0.508626212969685,0.491373787030315,0.6476154251427524,0.6352429931157139,25.0
989,1.0,0.9,0.8,0.7,1.0,0.5066095660563239,0.49339043394367615,0.6500859636209265,0.6407109138495058,26.0
990,1.0,0.9,0.8,0.8,0.5,0.518102203427447,0.481897796572553,0.6447045766852261,0.6180116551760214,23.0
991,1.0,0.9,0.8,0.8,0.6,0.5165334017237013,0.48346659827629873,0.6465499096866897,0.622375613661843,24.0
992,1.0,0.9,0.8,0.8,0.7,0.5148634238248574,0.48513657617514255,0.6485536918063802,0.6270187439714952,24.0
993,1.0,0.9,0.8,0.8,0.8,0.5130856993375221,0.48691430066247776,0.6507331811755425,0.6319602653934784,26.0
994,1.0,0.9,0.8,0.8,0.9,0.5111938669972986,0.4888061330027014,0.6531073778010464,0.6372194025361462,1000.0
995,1.0,0.9,0.8,0.8,1.0,0.509182075758406,0.49081792424159393,0.6556970043613722,0.6428147682666532,27.0
996,1.0,0.9,0.8,0.9,0.5,0.5207884745027356,0.47921152549726453,0.650069692414238,0.6197093321560726,25.0
997,1.0,0.9,0.8,0.9,0.6,0.5192254893505166,0.4807745106494834,0.6520022204195536,0.6241703472352242,25.0
998,1.0,0.9,0.8,0.9,0.7,0.5175610984642081,0.48243890153579194,0.6541013740677526,0.6289194917224714,24.0
999,1.0,0.9,0.8,0.9,0.8,0.5157886739240851,0.48421132607591494,0.656385355682589,0.6339768770596932,26.0
1000,1.0,0.9,0.8,0.9,0.9,0.5139018021013533,0.4860981978986468,0.6588741967318519,0.639362651825085,26.0
1001,1.0,0.9,0.8,0.9,1.0,0.5118945931579281,0.488105406842072,0.6615897270986699,0.6450963530847774,26.0
1002,1.0,0.9,0.8,1.0,0.5,0.5236159530501214,0.4763840469498786,0.6556868966969046,0.6215493888008731,1000.0
1003,1.0,0.9,0.8,1.0,0.6,0.5220585618308865,0.47794143816911355,0.6577111584329806,0.6261156575086309,26.0
1004,1.0,0.9,0.8,1.0,0.7,0.5203994583374763,0.4796005416625238,0.6599106652160521,0.6309797628784692,26.0
1005,1.0,0.9,0.8,1.0,0.8,0.5186319447698964,0.48136805523010356,0.6623046078868192,0.6361627738928967,1000.0
1006,1.0,0.9,0.8,1.0,0.9,0.5167495421132574,0.4832504578867426,0.6649140926627589,0.64168582489847,26.0
1007,1.0,0.9,0.8,1.0,1.0,0.514746308684378,0.48525369131562196,0.6677620950341456,0.6475694296677282,27.0
1008,1.0,0.9,0.9,0.5,0.5,0.5,0.5,0.6224593312018546,0.6224593312018546,22.0
1009,1.0,0.9,0.9,0.5,0.6,0.4977498991401239,0.5022501008598761,0.6237452018165335,0.627116475385123,22.0
1010,1.0,0.9,0.9,0.5,0.7,0.4953506515119047,0.5046493484880954,0.6251439156123291,0.6320510346819271,24.0
1011,1.0,0.9,0.9,0.5,0.8,0.49279458718485597,0.507205412815144,0.6266668730672087,0.6372740914807067,1000.0
1012,1.0,0.9,0.9,0.5,0.9,0.4900753336164495,0.5099246663835504,0.6283261474665861,0.6427939276429957,28.0
1013,1.0,0.9,0.9,0.5,1.0,0.48718851740377156,0.5128114825962284,0.6301342511283514,0.6486148381098296,29.0
1014,1.0,0.9,0.9,0.6,0.5,0.5022501008598761,0.4977498991401239,0.627116475385123,0.6237452018165335,24.0
1015,1.0,0.9,0.9,0.6,0.6,0.5,0.5,0.6284786511119461,0.6284786511119461,23.0
1016,1.0,0.9,0.9,0.6,0.7,0.4975999857742397,0.5024000142257603,0.629960886004668,0.6334963124080497,24.0
1017,1.0,0.9,0.9,0.6,0.8,0.49504230380492664,0.5049576961950732,0.6315753517013768,0.6388097695181744,25.0
1018,1.0,0.9,0.9,0.6,0.9,0.49232052006428756,0.5076794799357124,0.6333349327023892,0.6444277467266835,28.0
1019,1.0,0.9,0.9,0.6,1.0,0.48943024034925803,0.5105697596507419,0.6352529692319113,0.6503548759769474,29.0
1020,1.0,0.9,0.9,0.7,0.5,0.5046493484880954,0.4953506515119047,0.6320510346819271,0.6251439156123291,26.0
1021,1.0,0.9,0.9,0.7,0.6,0.5024000142257603,0.4975999857742397,0.6334963124080497,0.629960886004668,24.0
1022,1.0,0.9,0.9,0.7,0.7,0.5,0.5,0.6350695722297242,0.6350695722297242,25.0
1023,1.0,0.9,0.9,0.7,0.8,0.49744146333706585,0.5025585366629342,0.6367838373346163,0.6404821204238674,27.0
1024,1.0,0.9,0.9,0.7,0.9,0.4947179065785526,0.5052820934214475,0.6386528869726109,0.6462077527928368,27.0
1025,1.0,0.9,0.9,0.7,1.0,0.491824915503046,0.5081750844969539,0.6406909722690781,0.6522514826200583,1000.0
1026,1.0,0.9,0.9,0.8,0.5,0.507205412815144,0.4927945871848561,0.6372740914807067,0.6266668730672087,24.0
1027,1.0,0.9,0.9,0.8,0.6,0.5049576961950732,0.49504230380492664,0.6388097695181744,0.6315753517013768,26.0
1028,1.0,0.9,0.9,0.8,0.7,0.5025585366629342,0.49744146333706585,0.6404821204238674,0.6367838373346163,28.0
1029,1.0,0.9,0.9,0.8,0.8,0.5,0.5,0.6423051063845173,0.6423051063845172,27.0
1030,1.0,0.9,0.9,0.8,0.9,0.49727552288126314,0.5027244771187367,0.6442934917448708,0.6481489405516652,29.0
1031,1.0,0.9,0.9,0.8,1.0,0.4943806721839037,0.5056193278160963,0.646462527343021,0.6543207829311316,30.0
1032,1.0,0.9,0.9,0.9,0.5,0.5099246663835504,0.4900753336164495,0.6427939276429957,0.6283261474665861,27.0
1033,1.0,0.9,0.9,0.9,0.6,0.5076794799357124,0.49232052006428756,0.6444277467266835,0.6333349327023892,27.0
1034,1.0,0.9,0.9,0.9,0.7,0.5052820934214475,0.4947179065785526,0.6462077527928368,0.6386528869726109,28.0
1035,1.0,0.9,0.9,0.9,0.8,0.5027244771187367,0.49727552288126314,0.6481489405516652,0.6442934917448708,28.0
1036,1.0,0.9,0.9,0.9,0.9,0.5,0.5,0.6502671552447001,0.6502671552447001,29.0
1037,1.0,0.9,0.9,0.9,1.0,0.4971042113876753,0.5028957886123246,0.6525787401583896,0.6565798018125542,29.0
1038,1.0,0.9,0.9,1.0,0.5,0.5128114825962284,0.48718851740377156,0.6486148381098296,0.6301342511283514,28.0
1039,1.0,0.9,0.9,1.0,0.6,0.510569759650742,0.48943024034925803,0.6503548759769474,0.6352529692319113,28.0
1040,1.0,0.9,0.9,1.0,0.7,0.5081750844969539,0.49182491550304613,0.6522514826200584,0.640690972269078,28.0
1041,1.0,0.9,0.9,1.0,0.8,0.5056193278160963,0.4943806721839037,0.6543207829311316,0.646462527343021,29.0
1042,1.0,0.9,0.9,1.0,0.9,0.5028957886123246,0.4971042113876753,0.6565798018125542,0.6525787401583895,30.0
1043,1.0,0.9,0.9,1.0,1.0,0.5,0.5,0.6590460684074066,0.6590460684074066,30.0
1044,1.0,0.9,1.0,0.5,0.5,0.48863085374530246,0.5113691462546975,0.6132389201229614,0.6304364507716204,22.0
1045,1.0,0.9,1.0,0.5,0.6,0.48561273632449903,0.5143872636755009,0.6139293730278119,0.6355259416050577,24.0
1046,1.0,0.9,1.0,0.5,0.7,0.48239100655441386,0.5176089934455861,0.6146665517787547,0.6408845435447976,25.0
1047,1.0,0.9,1.0,0.5,0.8,0.4789592658166901,0.5210407341833099,0.6154519462042697,0.646509684495336,26.0
1048,1.0,0.9,1.0,0.5,0.9,0.4753146952627293,0.5246853047372707,0.616286228446973,0.6523920286176752,28.0
1049,1.0,0.9,1.0,0.5,1.0,0.4714593125913868,0.5285406874086133,0.6171689641647436,0.6585139776495526,30.0
1050,1.0,0.9,1.0,0.6,0.5,0.49081548201119946,0.5091845179888006,0.6178740148644789,0.6316593632420293,24.0
1051,1.0,0.9,1.0,0.6,0.6,0.48778651622507246,0.5122134837749277,0.6186338325592861,0.636820817657828,25.0
1052,1.0,0.9,1.0,0.6,0.7,0.484551761621911,0.5154482383780891,0.61944595432976,0.6422567398773393,26.0
1053,1.0,0.9,1.0,0.6,0.8,0.4811046341533981,0.518895365846602,0.6203121672474277,0.6479645263917726,26.0
1054,1.0,0.9,1.0,0.6,0.9,0.4774421909787082,0.5225578090212917,0.6212333560581241,0.6539346016243476,28.0
1055,1.0,0.9,1.0,0.6,1.0,0.47356642311290825,0.5264335768870918,0.6222091735725416,0.6601488616777705,30.0
1056,1.0,0.9,1.0,0.7,0.5,0.49316340091026795,0.506836599089732,0.6228208187877188,0.6329961804390791,25.0
1057,1.0,0.9,1.0,0.7,0.6,0.49012457013451016,0.5098754298654898,0.6236590527392746,0.6382372356149066,1000.0
1058,1.0,0.9,1.0,0.7,0.7,0.4868777194614533,0.5131222805385467,0.6245560562826882,0.6437588114263009,28.0
1059,1.0,0.9,1.0,0.7,0.8,0.483416062610636,0.516583937389364,0.6255139848345609,0.6495582966266833,28.0
1060,1.0,0.9,1.0,0.7,0.9,0.4797365182926246,0.5202634817073755,0.6265339970348285,0.6556258775357471,30.0
1061,1.0,0.9,1.0,0.7,1.0,0.47584104177787123,0.5241589582221289,0.6276158767239386,0.6619429156333753,31.0
1062,1.0,0.9,1.0,0.8,0.5,0.49568630012941295,0.504313699870587,0.6280974933795089,0.634459707196391,27.0
1063,1.0,0.9,1.0,0.8,0.6,0.4926389319935296,0.5073610680064704,0.6290243782626146,0.6397890070548132,27.0
1064,1.0,0.9,1.0,0.8,0.7,0.4893812812394952,0.5106187187605047,0.630017536884759,0.6454056908156465,29.0
1065,1.0,0.9,1.0,0.8,0.8,0.4859063428288819,0.5140936571711181,0.6310795818975569,0.6513071720404584,29.0
1066,1.0,0.9,1.0,0.8,0.9,0.4822108827064411,0.5177891172935588,0.6322120243320737,0.6574834069077257,1000.0
1067,1.0,0.9,1.0,0.8,1.0,0.4782968115152094,0.5217031884847907,0.6334148380242373,0.6639151954753568,32.0
1068,1.0,0.9,1.0,0.9,0.5,0.49839517904406927,0.5016048209559307,0.6337200833061447,0.636063815509223,28.0
1069,1.0,0.9,1.0,0.9,0.6,0.4953409928607262,0.5046590071392738,0.6347470967990647,0.6414911194344677,29.0
1070,1.0,0.9,1.0,0.9,0.7,0.4920742606660456,0.5079257393339545,0.6358490959288677,0.6472136121184835,29.0
1071,1.0,0.9,1.0,0.9,0.8,0.48858774344790556,0.5114122565520944,0.637029260923208,0.6532287756676332,32.0
1072,1.0,0.9,1.0,0.9,0.9,0.48487804125872175,0.5151219587412783,0.6382895548494262,0.6595263526020281,31.0
1073,1.0,0.9,1.0,0.9,1.0,0.4809470124402635,0.5190529875597366,0.6396302195630259,0.6660865587350665,1000.0
1074,1.0,0.9,1.0,1.0,0.5,0.5012995741120656,0.4987004258879345,0.6397010771322813,0.6378232557852059,30.0
1075,1.0,0.9,1.0,1.0,0.6,0.49824071524432545,0.5017592847556746,0.6408409439718691,0.6433595343451013,31.0
1076,1.0,0.9,1.0,1.0,0.7,0.4949670857952804,0.5050329142047196,0.6420658985873678,0.6491998954920644,31.0
1077,1.0,0.9,1.0,1.0,0.8,0.49147120027945795,0.5085287997205419,0.6433798241910205,0.6553419473095173,31.0
1078,1.0,0.9,1.0,1.0,0.9,0.48774948241029203,0.512250517589708,0.6447852606876002,0.6617752461054598,32.0
1079,1.0,0.9,1.0,1.0,1.0,0.48380373328426746,0.5161962667157325,0.6462828191903798,0.668479406696831,33.0
1080,1.0,1.0,0.5,0.5,0.5,0.5520131622263642,0.4479868377736358,0.6499898858977867,0.568714583542294,17.0
1081,1.0,1.0,0.5,0.5,0.6,0.5517904723649223,0.44820952763507765,0.6512139633567169,0.5706097259262628,18.0
1082,1.0,1.0,0.5,0.5,0.7,0.5515554734633455,0.4484445265366545,0.6525079015903998,0.5726089682858183,18.0
1083,1.0,1.0,0.5,0.5,0.8,0.5513071601257549,0.4486928398742452,0.6538776113963095,0.5747207573659423,19.0
1084,1.0,1.0,0.5,0.5,0.9,0.5510444209717011,0.4489555790282989,0.655329653176267,0.5769544236365808,21.0
1085,1.0,1.0,0.5,0.5,1.0,0.5507660255539049,0.4492339744460952,0.6568713216984823,0.5793202893109147,23.0
1086,1.0,1.0,0.5,0.6,0.5,0.5549214620280128,0.4450785379719872,0.6543779397338904,0.569080324866002,18.0
1087,1.0,1.0,0.5,0.6,0.6,0.5547075742728138,0.4452924257271862,0.6556176780431292,0.5709976828750892,18.0
1088,1.0,1.0,0.5,0.6,0.7,0.5544815915135525,0.4455184084864475,0.6569282988133148,0.5730211384002963,1000.0
1089,1.0,1.0,0.5,0.6,0.8,0.5542425000290034,0.4457574999709965,0.6583158167529921,0.575159372628589,1000.0
1090,1.0,1.0,0.5,0.6,0.9,0.5539891759126401,0.4460108240873599,0.6597869100908649,0.5774219836500241,21.0
1091,1.0,1.0,0.5,0.6,1.0,0.5537203709185761,0.4462796290814239,0.6613490075211373,0.5798195997578748,21.0
1092,1.0,1.0,0.5,0.7,0.5,0.5579462879415407,0.44205371205845934,0.6588892446594357,0.5694607362690038,19.0
1093,1.0,1.0,0.5,0.7,0.6,0.5577401404838195,0.4422598595161805,0.6601426757407489,0.57140113962824,18.0
1094,1.0,1.0,0.5,0.7,0.7,0.557522036906627,0.44247796309337284,0.6614679033570678,0.5734497086382346,1000.0
1095,1.0,1.0,0.5,0.7,0.8,0.5572909473918939,0.44270905260810617,0.6628710374756988,0.5756153667706276,20.0
1096,1.0,1.0,0.5,0.7,0.9,0.5570457266828837,0.44295427331711634,0.6643588645805424,0.5779079885960429,20.0
1097,1.0,1.0,0.5,0.7,1.0,0.5567850986845754,0.4432149013154246,0.6659389366749622,0.5803385184972971,22.0
1098,1.0,1.0,0.5,0.8,0.5,0.5610822369220201,0.43891776307797986,0.6635106095210934,0.5698551396360566,20.0
1099,1.0,1.0,0.5,0.8,0.6,0.5608825169373531,0.43911748306264675,0.664775422103986,0.5718193598710483,19.0
1100,1.0,1.0,0.5,0.8,0.7,0.5606708914187286,0.4393291085812715,0.6661128199755858,0.5738938777307454,19.0
1101,1.0,1.0,0.5,0.8,0.8,0.5604463056751982,0.4395536943248018,0.6675289982921911,0.5760878658123927,1000.0
1102,1.0,1.0,0.5,0.8,0.9,0.5602075831760724,0.4397924168239276,0.669030840649251,0.5784114828429852,21.0
1103,1.0,1.0,0.5,0.8,1.0,0.5599534087229259,0.4400465912770742,0.6706260099950575,0.5808759978967545,22.0
1104,1.0,1.0,0.5,0.9,0.5,0.5643211875464005,0.43567881245359946,0.6682252565506235,0.5702625147942105,21.0
1105,1.0,1.0,0.5,0.9,0.6,0.5641263259271408,0.43587367407285915,0.6694988102782635,0.5722512439668318,20.0
1106,1.0,1.0,0.5,0.9,0.7,0.5639195085183535,0.43608049148164646,0.6708455966231808,0.5743524578495849,20.0
1107,1.0,1.0,0.5,0.9,0.8,0.5636996461108916,0.4363003538891084,0.6722718846392961,0.5765755837631698,1000.0
1108,1.0,1.0,0.5,0.9,0.9,0.5634655200386183,0.4365344799613818,0.6737846425430286,0.5789310708049064,22.0
1109,1.0,1.0,0.5,0.9,1.0,0.5632157637359574,0.4367842362640426,0.6753916303755563,0.5814305196156508,1000.0
1110,1.0,1.0,0.5,1.0,0.5,0.5676520666660442,0.4323479333339559,0.6730127659998438,0.5706814700783396,21.0
1111,1.0,1.0,0.5,1.0,0.6,0.5674602464009146,0.43253975359908553,0.6742921265256295,0.5726952988746632,1000.0
1112,1.0,1.0,0.5,1.0,0.7,0.5672563081897923,0.4327436918102077,0.6756452122355949,0.5748238439218769,21.0
1113,1.0,1.0,0.5,1.0,0.8,0.5670391180068564,0.43296088199314364,0.6770783538606949,0.577076791396934,21.0
1114,1.0,1.0,0.5,1.0,0.9,0.566807403503532,0.433192596496468,0.6785985907329594,0.579464885267233,24.0
1115,1.0,1.0,0.5,1.0,1.0,0.5665597337693141,0.4334402662306859,0.6802137650253449,0.5820000626016938,23.0
1116,1.0,1.0,0.6,0.5,0.5,0.5425219967061581,0.45747800329384203,0.6465724577203225,0.5808711794928355,18.0
1117,1.0,1.0,0.6,0.5,0.6,0.5419738874607617,0.4580261125392383,0.6479702297142855,0.5834496377380167,20.0
1118,1.0,1.0,0.6,0.5,0.7,0.541392809949919,0.458607190050081,0.6494647762827683,0.586187801080983,21.0
1119,1.0,1.0,0.6,0.5,0.8,0.5407759996647101,0.45922400033528993,0.6510657485447047,0.589099723642005,22.0
1120,1.0,1.0,0.6,0.5,0.9,0.5401204261811057,0.4598795738188943,0.6527839953829977,0.5922009433180634,23.0
1121,1.0,1.0,0.6,0.5,1.0,0.5394227724793983,0.46057722752060176,0.6546317262847107,0.595508634378603,24.0
1122,1.0,1.0,0.6,0.6,0.5,0.5454931125882432,0.45450688741175677,0.6511547876750358,0.5813206225184059,20.0
1123,1.0,1.0,0.6,0.6,0.6,0.5449573186199325,0.4550426813800675,0.6525804473008979,0.5839317153704425,20.0
1124,1.0,1.0,0.6,0.6,0.7,0.5443889191642193,0.45561108083578067,0.6541051161792046,0.5867059650915144,20.0
1125,1.0,1.0,0.6,0.6,0.8,0.5437851337915893,0.45621486620841073,0.6557387122891073,0.589657890912277,1000.0
1126,1.0,1.0,0.6,0.6,0.9,0.5431429069755757,0.45685709302442434,0.6574923916597263,0.5928035683463873,22.0
1127,1.0,1.0,0.6,0.6,1.0,0.5424588849434437,0.45754111505655626,0.6593787179061358,0.5961607934408164,24.0
1128,1.0,1.0,0.6,0.7,0.5,0.5486000424176755,0.4513999575823245,0.6558883123125409,0.5817906419999406,20.0
1129,1.0,1.0,0.6,0.7,0.6,0.548075899810577,0.4519241001894229,0.6573404368254195,0.5844358635954797,20.0
1130,1.0,1.0,0.6,0.7,0.7,0.547519442894395,0.45248055710560514,0.6588937199076591,0.5872478551595552,20.0
1131,1.0,1.0,0.6,0.7,0.8,0.546927865003548,0.45307213499645205,0.6605583397984449,0.5902416234254837,20.0
1132,1.0,1.0,0.6,0.7,0.9,0.546298073357417,0.4537019266425832,0.6623457525180212,0.5934338074661362,23.0
1133,1.0,1.0,0.6,0.7,1.0,0.5456266630677471,0.45437333693225296,0.6642688680372199,0.5968428551340768,24.0
1134,1.0,1.0,0.6,0.8,0.5,0.5518389827275898,0.44816101727241014,0.6607606066829842,0.5822806658897869,1000.0
1135,1.0,1.0,0.6,0.8,0.6,0.5513255488777824,0.44867445112221765,0.6622373241420708,0.5849614521352,23.0
1136,1.0,1.0,0.6,0.8,0.7,0.5507800009888278,0.44921999901117216,0.663817232764357,0.5878127748585177,19.0
1137,1.0,1.0,0.6,0.8,0.8,0.5501994938815211,0.4498005061184789,0.6655107611595871,0.5908501493096702,21.0
1138,1.0,1.0,0.6,0.8,0.9,0.5495808831524631,0.4504191168475368,0.6673296544412167,0.5940908023832449,22.0
1139,1.0,1.0,0.6,0.8,1.0,0.5489206959264883,0.4510793040735117,0.669287156891454,0.5975538617010323,24.0
1140,1.0,1.0,0.6,0.9,0.5,0.5552030438030486,0.4447969561969513,0.6657549096040051,0.5827896549680716,22.0
1141,1.0,1.0,0.6,0.9,0.6,0.5546990708637869,0.44530092913621305,0.6672538799142239,0.5855073466764524,22.0
1142,1.0,1.0,0.6,0.9,0.7,0.5541630730531798,0.44583692694682026,0.6688579251308776,0.5883994825566169,21.0
1143,1.0,1.0,0.6,0.9,0.8,0.5535921524650831,0.4464078475349168,0.6705777110155392,0.5914821053529571,23.0
1144,1.0,1.0,0.6,0.9,0.9,0.5529830965384537,0.44701690346154627,0.6724252570946847,0.5947730515851698,23.0
1145,1.0,1.0,0.6,0.9,1.0,0.5523323451148565,0.44766765488514354,0.6744141256087054,0.5982921536179477,25.0
1146,1.0,1.0,0.6,1.0,0.5,0.5586818525702374,0.4413181474297626,0.6708498919110055,0.583316042560611,1000.0
1147,1.0,1.0,0.6,1.0,0.6,0.5581857731904161,0.4418142268095839,0.6723683108829943,0.5860718451009127,23.0
1148,1.0,1.0,0.6,1.0,0.7,0.5576576270545253,0.44234237294547485,0.6739935085472115,0.5890061238823646,22.0
1149,1.0,1.0,0.6,1.0,0.8,0.5570944475523819,0.4429055524476181,0.6757363714329313,0.5921354654065515,23.0
1150,1.0,1.0,0.6,1.0,0.9,0.5564929354845298,0.44350706451547023,0.6776091752123455,0.5954783343634821,24.0
1151,1.0,1.0,0.6,1.0,1.0,0.5558494219702438,0.4441505780297563,0.6796257796565817,0.5990552889022112,27.0
1152,1.0,1.0,0.7,0.5,0.5,0.5326019111787832,0.46739808882121675,0.6422852752956765,0.5923827020456858,20.0
1153,1.0,1.0,0.7,0.5,0.6,0.5316208895286889,0.4683791104713111,0.64377083790949,0.5956718397708809,21.0
1154,1.0,1.0,0.7,0.5,0.7,0.5305751280309858,0.46942487196901406,0.6453759036737765,0.5991803235266611,22.0
1155,1.0,1.0,0.7,0.5,0.8,0.5294591339599395,0.4705408660400605,0.6471138101686114,0.6029275458539175,23.0
1156,1.0,1.0,0.7,0.5,0.9,0.5282670015576889,0.47173299844231115,0.6489996266210157,0.6069346104622344,26.0
1157,1.0,1.0,0.7,0.5,1.0,0.5269924368088854,0.47300756319111464,0.6510503596310971,0.611224353240856,26.0
1158,1.0,1.0,0.7,0.6,0.5,0.5356169870457728,0.4643830129542272,0.6470560101392668,0.5929162110334275,22.0
1159,1.0,1.0,0.7,0.6,0.6,0.5346507990310363,0.46534920096896376,0.6485841649229176,0.5962499631998899,21.0
1160,1.0,1.0,0.7,0.6,0.7,0.533620257307686,0.466379742692314,0.6502357860107556,0.5998083690588282,23.0
1161,1.0,1.0,0.7,0.6,0.8,0.5325198192025395,0.46748018079746045,0.6520247383449035,0.6036115945976055,23.0
1162,1.0,1.0,0.7,0.6,0.9,0.5313435097275134,0.4686564902724865,0.6539667022982772,0.6076816374045787,25.0
1163,1.0,1.0,0.7,0.6,1.0,0.5300849422438538,0.4699150577561462,0.6560793922176712,0.6120423627553306,26.0
1164,1.0,1.0,0.7,0.7,0.5,0.5387890974969385,0.46121090250306157,0.6520111848584338,0.5934775638832414,21.0
1165,1.0,1.0,0.7,0.7,0.6,0.5378377860508408,0.46216221394915924,0.6535817772298828,0.5968584095392041,1000.0
1166,1.0,1.0,0.7,0.7,0.7,0.5368224657240377,0.46317753427596237,0.6552798244064172,0.6004695371586936,22.0
1167,1.0,1.0,0.7,0.7,0.8,0.535737532607641,0.4642624673923589,0.6571197280943789,0.6043319377456574,24.0
1168,1.0,1.0,0.7,0.7,0.9,0.5345769284042575,0.4654230715957426,0.6591177916163677,0.60846856327814,1000.0
1169,1.0,1.0,0.7,0.7,1.0,0.5333341563277038,0.4666658436722963,0.661292451711472,0.6129043791018488,28.0
1170,1.0,1.0,0.7,0.8,0.5,0.5421167978002,0.4578832021998,0.6571400737582029,0.5940665121252684,23.0
1171,1.0,1.0,0.7,0.8,0.6,0.5411801608577805,0.45881983914221947,0.6587524500930825,0.5974969079449388,23.0
1172,1.0,1.0,0.7,0.8,0.7,0.5401797973643092,0.4598202026356909,0.6604962527970005,0.601163532360409,22.0
